        0.1278E+02       -0.9804E+01        0.1240E-19
        0.1704E+02       -0.9804E+01        0.2476E-17
        0.2130E+02       -0.9804E+01        0.2864E-17

        0.4260E+01       -0.9797E+01       -0.2733E-17
        0.8520E+01       -0.9797E+01       -0.8446E-18
        0.1278E+02       -0.9797E+01        0.2107E-19
        0.1704E+02       -0.9797E+01        0.2471E-17
        0.2130E+02       -0.9797E+01        0.3551E-17

        0.4260E+01       -0.9790E+01       -0.2016E-17
        0.8520E+01       -0.9790E+01       -0.7917E-18
        0.1278E+02       -0.9790E+01        0.3020E-19
        0.1704E+02       -0.9790E+01        0.2482E-17
        0.2130E+02       -0.9790E+01        0.4249E-17

        0.4260E+01       -0.9783E+01       -0.1321E-17
        0.8520E+01       -0.9783E+01       -0.7430E-18
        0.1278E+02       -0.9783E+01        0.4003E-19
        0.1704E+02       -0.9783E+01        0.2510E-17
        0.2130E+02       -0.9783E+01        0.4970E-17

        0.4260E+01       -0.9776E+01       -0.6348E-18
        0.8520E+01       -0.9776E+01       -0.6969E-18
        0.1278E+02       -0.9776E+01        0.5082E-19
        0.1704E+02       -0.9776E+01        0.2554E-17
        0.2130E+02       -0.9776E+01        0.5725E-17

        0.4260E+01       -0.9769E+01        0.5523E-19
        0.8520E+01       -0.9769E+01       -0.6521E-18
        0.1278E+02       -0.9769E+01        0.6288E-19
        0.1704E+02       -0.9769E+01        0.2615E-17
        0.2130E+02       -0.9769E+01        0.6526E-17

        0.4260E+01       -0.9762E+01        0.7613E-18
        0.8520E+01       -0.9762E+01       -0.6075E-18
        0.1278E+02       -0.9762E+01        0.7653E-19
        0.1704E+02       -0.9762E+01        0.2694E-17
        0.2130E+02       -0.9762E+01        0.7384E-17

        0.4260E+01       -0.9755E+01        0.1496E-17
        0.8520E+01       -0.9755E+01       -0.5615E-18
        0.1278E+02       -0.9755E+01        0.9218E-19
        0.1704E+02       -0.9755E+01        0.2793E-17
        0.2130E+02       -0.9755E+01        0.8313E-17

        0.4260E+01       -0.9748E+01        0.2272E-17
        0.8520E+01       -0.9748E+01       -0.5127E-18
        0.1278E+02       -0.9748E+01        0.1103E-18
        0.1704E+02       -0.9748E+01        0.2913E-17
        0.2130E+02       -0.9748E+01        0.9327E-17

        0.4260E+01       -0.9741E+01        0.3104E-17
        0.8520E+01       -0.9741E+01       -0.4596E-18
        0.1278E+02       -0.9741E+01        0.1315E-18
        0.1704E+02       -0.9741E+01        0.3056E-17
        0.2130E+02       -0.9741E+01        0.1044E-16

        0.4260E+01       -0.9734E+01        0.4008E-17
        0.8520E+01       -0.9734E+01       -0.4002E-18
        0.1278E+02       -0.9734E+01        0.1565E-18
        0.1704E+02       -0.9734E+01        0.3226E-17
        0.2130E+02       -0.9734E+01        0.1168E-16

        0.4260E+01       -0.9727E+01        0.5002E-17
        0.8520E+01       -0.9727E+01       -0.3323E-18
        0.1278E+02       -0.9727E+01        0.1862E-18
        0.1704E+02       -0.9727E+01        0.3427E-17
        0.2130E+02       -0.9727E+01        0.1307E-16

        0.4260E+01       -0.9720E+01        0.6107E-17
        0.8520E+01       -0.9720E+01       -0.2532E-18
        0.1278E+02       -0.9720E+01        0.2218E-18
        0.1704E+02       -0.9720E+01        0.3663E-17
        0.2130E+02       -0.9720E+01        0.1462E-16

        0.4260E+01       -0.9713E+01        0.7349E-17
        0.8520E+01       -0.9713E+01       -0.1595E-18
        0.1278E+02       -0.9713E+01        0.2648E-18
        0.1704E+02       -0.9713E+01        0.3940E-17
        0.2130E+02       -0.9713E+01        0.1638E-16

        0.4260E+01       -0.9706E+01        0.8757E-17
        0.8520E+01       -0.9706E+01       -0.4707E-19
        0.1278E+02       -0.9706E+01        0.3171E-18
        0.1704E+02       -0.9706E+01        0.4266E-17
        0.2130E+02       -0.9706E+01        0.1838E-16

        0.4260E+01       -0.9699E+01        0.1037E-16
        0.8520E+01       -0.9699E+01        0.8944E-19
        0.1278E+02       -0.9699E+01        0.3812E-18
        0.1704E+02       -0.9699E+01        0.4650E-17
